ID,dr_doi,primary,rel_pub_url,rel_pub_has_ref,journal_name,publisher,date published
841,doi:10.5066/F7N877WG,TRUE,https://doi.org/10.3133/sir20165095,FALSE,"Geology, hydrology, water quality, and potential for interbasin invasive-species spread by way of the groundwater pathway near Lemont, Illinois",US Geological Survey,{'date-parts': [[2016]]}
842,doi:10.5066/F7PC30KC,TRUE,https://doi.org/10.3133/sir20175080,FALSE,"Water-level altitudes 2017 and water-level changes in the Chicot, Evangeline, and Jasper Aquifers and compaction 1973–2016 in the Chicot and Evangeline Aquifers, Houston-Galveston region, Texas",US Geological Survey,{'date-parts': [[2017]]}
843,doi:10.5066/F79G5M11,TRUE,https://doi.org/10.3133/sir20185048,FALSE,"Hydraulic modeling and flood-inundation mapping for the Huron River and Ore Lake Tributary, Livingston County, Michigan",US Geological Survey,{'date-parts': [[2018]]}
844,doi:10.5066/F7057D2V,TRUE,https://doi.org/10.3133/ofr20161171,FALSE,"Water quality and bed sediment quality in the Albemarle Sound, North Carolina, 2012–14",US Geological Survey,{'date-parts': [[2017]]}
845,doi:10.5066/P96T6UL6,TRUE,https://doi.org/10.5066/P9565EY6,,,,
846,doi:10.5066/P9L2YMV,TRUE,https://doi.org/10.1111/jawr.12057,TRUE,Operational Evapotranspiration Mapping Using Remote Sensing and Weather Datasets: A New Parameterization for the SSEB Approach,Wiley,"{'date-parts': [[2013, 5, 13]]}"
847,doi:10.5066/P9U2WG04,TRUE,https://doi.org/10.3133/sir20195038,FALSE,"Estimation of groundwater flow through Yucca Flat based on a multiple-well aquifer test at well <em>ER-6–1–2 main</em>, Nevada National Security Site, southern Nevada",US Geological Survey,{'date-parts': [[2019]]}
848,doi:10.5066/F7B856NC,TRUE,https://doi.org/10.1002/rra.3270,TRUE,"Spectrally based bathymetric mapping of a dynamic, sand-bedded channel: Niobrara River, Nebraska, USA",Wiley,"{'date-parts': [[2018, 4, 6]]}"
849,doi:10.5066/P9UE9KW6,TRUE,https://doi.org/10.1643/CH-18-031,FALSE,"Late-Season Movement and Habitat Use by Oregon Spotted Frog (Rana pretiosa) in Oregon, USA",American Society of Ichthyologists and Herpetologists (ASIH),
850,doi:10.5066/P9RYXNS4,TRUE,https://doi.org/10.1007/s10530-018-1772-6,TRUE,Multistate models of bigheaded carps in the Illinois River reveal spatial dynamics of invasive species,Springer Science and Business Media LLC,"{'date-parts': [[2018, 6, 5]]}"
851,doi:10.5066/P9PTJ0PO,TRUE,https://doi.org/10.1371/journal.pone.0112251,TRUE,The Relative Impacts of Climate and Land-Use Change on Conterminous United States Bird Species from 2001 to 2075,Public Library of Science (PLoS),"{'date-parts': [[2014, 11, 5]]}"
852,doi:10.5066/P9KUATM7,TRUE,https://doi.org/10.1111/rec.13061,TRUE,"Assessing the hydrologic impact of historical railroad embankments on wetland vegetation response in Canaan Valley, West Virginia: the value of high‐resolution data",Wiley,"{'date-parts': [[2019, 11, 26]]}"
853,doi:10.5066/F7H994DT,TRUE,https://doi.org/10.7717/peerj.4496,TRUE,Distribution and seasonal differences in Pacific Lamprey andLampetraspp eDNA across 18 Puget Sound watersheds,PeerJ,"{'date-parts': [[2018, 3, 16]]}"
854,doi:10.5066/P9Z4C9LE,TRUE,https://doi.org/10.5066/xxxxxxxx,,,,
855,doi:10.5066/F7CC0XTR,TRUE,https://doi.org/10.1016/j.aeolia.2017.12.001,FALSE,Determining mineralogical variations of aeolian deposits using thermal infrared emissivity and linear deconvolution methods,Elsevier BV,
856,doi:10.5066/F7CF9NMV,TRUE,https://doi.org/10.1080/00028487.2017.1302993,TRUE,Does Bioelectrical Impedance Analysis Accurately Estimate the Physiological Condition of Threatened and Endangered Desert Fish Species?,Wiley,"{'date-parts': [[2017, 7, 5]]}"
857,doi:10.5066/F7P26W9K,TRUE,https://doi.org/10.3133/tm6B35,FALSE,"Water, Energy, and Biogeochemical Model (WEBMOD), user’s manual, version 1",US Geological Survey,{'date-parts': [[2017]]}
858,doi:10.5066/P9SRSHV2,TRUE,https://doi.org/10.1038/s41598-018-33806-z,TRUE,Integrative taxonomy resolves taxonomic uncertainty for freshwater mussels being considered for protection under the U.S. Endangered Species Act,Springer Science and Business Media LLC,"{'date-parts': [[2018, 10, 26]]}"
859,doi:10.5066/P9LKQ80K,TRUE,https://doi.org/10.5066/P9UAZ6FO,,,,
860,doi:10.5066/F7542KR6,TRUE,https://doi.org/10.3133/sir20175064,FALSE,"Bathymetry of Ashokan, Cannonsville, Neversink, Pepacton, Rondout, and Schoharie Reservoirs, New York, 2013–15",US Geological Survey,{'date-parts': [[2018]]}
861,doi:10.5066/F7251GBM,TRUE,https://doi.org/10.1016/j.envpol.2017.11.065,FALSE,Detecting sulfamethoxazole and carbamazepine in groundwater: Is ELISA a reliable screening tool?,Elsevier BV,
862,doi:10.5066/P9E8RE9I,TRUE,https://doi.org/10.1371/journal.pone.0226087,TRUE,Extreme mortality and reproductive failure of common murres resulting from the northeast Pacific marine heatwave of 2014-2016,Public Library of Science (PLoS),"{'date-parts': [[2020, 1, 15]]}"
863,doi:10.5066/F78P5XQG,TRUE,https://doi.org/10.3133/ofr20171132,FALSE,An expert elicitation process to project the frequency and magnitude of Florida manatee mortality events caused by red tide (Karenia brevis),US Geological Survey,{'date-parts': [[2017]]}
864,doi:10.5066/F75Q4TZD,TRUE,https://doi.org/10.3133/sir20185030,FALSE,"Hydrogeologic setting, conceptual groundwater flow system, and hydrologic conditions 1995–2010 in Florida and parts of Georgia, Alabama, and South Carolina",US Geological Survey,{'date-parts': [[2018]]}
865,doi:10.5066/F79P2ZQ2,TRUE,https://doi.org/10.1890/14-2211.1,TRUE,Flow management and fish density regulate salmonid recruitment and adult size in tailwaters across western North America,Wiley,
866,doi:10.5066/P9VO1KF9,TRUE,https://doi.org/10.1111/gwat.12822,TRUE,Automated Time Series Measurement of Microbial Concentrations in Groundwater-Derived Water Supplies,Wiley,"{'date-parts': [[2018, 9, 25]]}"
867,doi:10.5066/P9UTAE37,TRUE,https://doi.org/10.5194/bg-14-1739-2017,TRUE,Divergence of seafloor elevation and sea level rise in coral reef ecosystems,Copernicus GmbH,"{'date-parts': [[2017, 4, 20]]}"
868,doi:10.5066/F7K935SH,TRUE,https://doi.org/10.3133/sir20185094,FALSE,"Flow hydraulics and mixing characteristics in and downstream from Brandon Road Lock, Joliet, Illinois",US Geological Survey,{'date-parts': [[2018]]}
869,doi:10.5066/F75M647F,TRUE,https://doi.org/10.1002/rra.3270,TRUE,"Spectrally based bathymetric mapping of a dynamic, sand-bedded channel: Niobrara River, Nebraska, USA",Wiley,"{'date-parts': [[2018, 4, 6]]}"
870,doi:10.5066/F77942XB,TRUE,https://doi.org/10.3133/sir20185064,FALSE,"Conceptual framework and trend analysis of water-level responses to hydrologic stresses, Pahute Mesa–Oasis Valley groundwater basin, Nevada, 1966-2016",US Geological Survey,{'date-parts': [[2018]]}
871,doi:10.5066/P9JKIZOB,TRUE,https://doi.org/10.5066/P9565EY6,,,,
872,doi:10.5066/P9RNMPLN,TRUE,https://doi.org/10.1130/B35233.1,FALSE,"Channel narrowing by inset floodplain formation of the lower Green River in the Canyonlands region, Utah",Geological Society of America,"{'date-parts': [[2020, 3, 27]]}"
873,doi:10.5066/P9MC98OM,TRUE,https://doi.org/10.3133/sir20175037,FALSE,"Methods for estimating regional coefficient of skewness for unregulated streams in New England, based on data through water year 2011",US Geological Survey,{'date-parts': [[2019]]}
874,doi:10.5066/P91W32MT,TRUE,https://doi.org/10.2134/jeq2019.01.0011,TRUE,Effects of Manure and Tillage on Edge‐of‐Field Phosphorus Loss in Seasonally Frozen Landscapes,Wiley,"{'date-parts': [[2019, 7]]}"
875,doi:10.5066/P9H0PQ93,TRUE,https://doi.org/10.3133/pp1854,FALSE,Groundwater availability in the Ozark Plateaus aquifer system,US Geological Survey,{'date-parts': [[2019]]}
876,doi:10.5066/P91S1MQW,TRUE,https://doi.org/10.1029/2018GL078196,TRUE,"Afterslip Enhanced Aftershock Activity During the 2017 Earthquake Sequence Near Sulphur Peak, Idaho",American Geophysical Union (AGU),"{'date-parts': [[2018, 6, 5]]}"
877,doi:10.5066/F7W37TF4,TRUE,https://doi.org/10.1002/2016WR019129,TRUE,On the deterministic and stochastic use of hydrologic models,American Geophysical Union (AGU),"{'date-parts': [[2016, 7, 31]]}"
878,doi:10.5066/P9CL7K3F,TRUE,https://doi.org/10.1021/acs.est.8b05592,FALSE,Hormones and Pharmaceuticals in Groundwater Used As a Source of Drinking Water Across the United States,American Chemical Society (ACS),"{'date-parts': [[2019, 3, 5]]}"
879,doi:10.5066/P9E8IPCI,TRUE,https://doi.org/10.3133/ofr20181138,FALSE,A bioassay assessment of a zebra mussel (Dreissena polymorpha) eradication treatment,US Geological Survey,{'date-parts': [[2018]]}
880,doi:10.5066/P9LNLEDF,TRUE,https://doi.org/10.1016/j.biocon.2019.05.017,FALSE,Effect of amphibian chytrid fungus (Batrachochytrium dendrobatidis) on apparent survival of frogs and toads in the western USA,Elsevier BV,
881,doi:10.5066/P9VWY11M,TRUE,https://doi.org/10.2134/jeq2018.11.0408,,,,
882,doi:10.5066/F76D5RXQ,TRUE,https://doi.org/10.3133/sim3386,FALSE,"Bedrock geology and hydrostratigraphy of the Edwards and Trinity aquifers within the Driftwood and Wimberley 7.5-minute quadrangles, Hays and Comal Counties, Texas",US Geological Survey,{'date-parts': [[2017]]}
883,doi:10.5066/F7Z60MJ0,TRUE,https://doi.org/10.3133/sim3390,FALSE,"Streamflow distribution maps for the Cannon River drainage basin, southeast Minnesota, and the St. Louis River drainage basin, northeast Minnesota",US Geological Survey,{'date-parts': [[2017]]}
884,doi:10.5066/P9QUV0TS,TRUE,https://doi.org/10.1111/gwat.12915,TRUE,"Hydraulic Tomography: 3D Hydraulic Conductivity, Fracture Network, and Connectivity in Mudstone",Wiley,"{'date-parts': [[2019, 6, 27]]}"
885,doi:10.5066/P9FEL6MS,TRUE,https://doi.org/10.3133/sir20185101,FALSE,"Status of groundwater-level altitudes and long-term groundwater-level changes in the Chicot, Evangeline, and Jasper aquifers, Houston-Galveston region, Texas, 2018",US Geological Survey,{'date-parts': [[2018]]}
886,doi:10.5066/F71R6NN5,TRUE,https://doi.org/10.3133/sir20165136,FALSE,"Occurrence and concentrations of selected trace elements, halogenated organic compounds, and polycyclic aromatic hydrocarbons in streambed sediments and results of water-toxicity testing in Westside Creeks and the San Antonio River, San Antonio, Texas, 2014",US Geological Survey,{'date-parts': [[2016]]}
887,doi:10.5066/F7RF5S3P,TRUE,https://doi.org/10.1039/c6ew00128a,TRUE,Understanding the hydrologic impacts of wastewater treatment plant discharge to shallow groundwater: before and after plant shutdown,Royal Society of Chemistry (RSC),{'date-parts': [[2016]]}
888,doi:10.5066/P915GGE,TRUE,https://doi.org/10.1111/jai.14000,TRUE,"Pallid sturgeon seasonal habitat selection in a large free‐flowing river, the lower Mississippi River",Wiley,"{'date-parts': [[2020, 1, 23]]}"
889,doi:10.5066/F7HQ3XV1,TRUE,https://doi.org/10.1650/CONDOR-16-210.1,TRUE,Territory and nest site selection patterns by Grasshopper Sparrows in southeastern Arizona,Oxford University Press (OUP),
890,doi:10.5066/F70C4T8F,TRUE,https://doi.org/10.1007/s11273-017-9554-y,TRUE,"The influence of data characteristics on detecting wetland/stream surface-water connections in the Delmarva Peninsula, Maryland and Delaware",Springer Science and Business Media LLC,"{'date-parts': [[2017, 6, 8]]}"
891,doi:10.5066/F7NZ85WX,TRUE,https://doi.org/10.3133/ofr20171095,FALSE,"Results of hydrologic monitoring on landslide-prone coastal bluffs near Mukilteo, Washington",US Geological Survey,{'date-parts': [[2017]]}
892,doi:10.5066/P9HW348R,TRUE,https://doi.org/10.3133/sir20195091,FALSE,"Summary of hydrologic testing, wellbore-flow data, and expanded water-level and water-quality data, 2011–15, Fort Irwin National Training Center, San Bernardino County, California",US Geological Survey,{'date-parts': [[2019]]}
893,doi:10.5066/F7S180NN,TRUE,https://doi.org/10.3133/sir20185094,FALSE,"Flow hydraulics and mixing characteristics in and downstream from Brandon Road Lock, Joliet, Illinois",US Geological Survey,{'date-parts': [[2018]]}
894,doi:10.5066/F7TM785G,TRUE,https://doi.org/10.3133/ofr20161024,FALSE,"California State Waters Map Series—Offshore of Santa Cruz, California",US Geological Survey,{'date-parts': [[2016]]}
895,doi:10.5066/P9KWA9VZ,TRUE,https://doi.org/10.1007/s13258-019-00819-5,TRUE,"Development and characterization of polymorphic microsatellite markers in northern fulmar, Fulmarus glacialis (Procellariiformes), and cross-species amplification in eight other seabirds",Springer Science and Business Media LLC,"{'date-parts': [[2019, 5, 27]]}"
896,doi:10.5066/P960W8MD,TRUE,https://doi.org/10.3389/fevo.2019.00493,TRUE,Integrating Ecosystem Resilience and Resistance Into Decision Support Tools for Multi-Scale Population Management of a Sagebrush Indicator Species,Frontiers Media SA,"{'date-parts': [[2020, 1, 14]]}"
897,doi:10.5066/F7HH6HKJ,TRUE,https://doi.org/10.1002/ece3.4423,TRUE,"Cytonuclear discordance in the Florida Everglades invasive Burmese python (Python bivittatu
s) population reveals possible hybridization with the Indian python (P. molurus
)",Wiley,"{'date-parts': [[2018, 8, 19]]}"
898,doi:10.5066/F72805TT,TRUE,https://doi.org/10.3133/wri004168,FALSE,"Water budget estimates for the 14 hydrographic areas in the middle Humboldt River basin, north-central Nevada",US Geological Survey,{'date-parts': [[2000]]}
899,doi:10.5066/F7M906V0,TRUE,https://doi.org/10.1073/pnas.1618926114,TRUE,Enhanced CO2 uptake at a shallow Arctic Ocean seep field overwhelms the positive warming potential of emitted methane,Proceedings of the National Academy of Sciences,"{'date-parts': [[2017, 5, 8]]}"
900,doi:10.5066/F7VX0DRH,TRUE,https://doi.org/10.1021/acs.est.8b01945,FALSE,"Patterns of Host-Associated Fecal Indicators Driven by Hydrology, Precipitation, and Land Use Attributes in Great Lakes Watersheds",American Chemical Society (ACS),"{'date-parts': [[2018, 9, 27]]}"
901,doi:10.5066/P92CEFXN,TRUE,https://doi.org/10.3133/sir20185086,FALSE,"Tritium deposition in precipitation in the United States, 1953–2012",US Geological Survey,{'date-parts': [[2018]]}
902,doi:10.5066/P9K36P5S,TRUE,https://doi.org/10.3133/ofr20191137 ,FALSE,"Groundwater withdrawals and regional flow paths at and near Willow Grove and Warminster, Pennsylvania—Data compilation and preliminary simulations for conditions in 1999, 2010, 2013, 2016, and 2017",US Geological Survey,{'date-parts': [[2020]]}
903,doi:10.5066/P9NCAIKN,TRUE,https://doi.org/10.3133/sir20195099,FALSE,"Flood-inundation maps for the North Platte River at Scottsbluff and Gering, Nebraska, 2018",US Geological Survey,{'date-parts': [[2019]]}
904,doi:10.5066/P9N958Z8,TRUE,https://doi.org/10.1016/j.gecco.2018.e00427,FALSE,Effects of urbanization and habitat composition on site occupancy of two snake species using regional monitoring data from southern California,Elsevier BV,
905,doi:10.5066/F7KH0MK4,TRUE,https://doi.org/10.3133/sir20185131,FALSE,Federal lands greenhouse emissions and sequestration in the United States—Estimates for 2005–14,US Geological Survey,{'date-parts': [[2018]]}
906,doi:10.5066/P9HZCRGV,TRUE,https://doi.org/10.3133/ds1099,FALSE,"Petrographic, geochemical, and geochronologic data for cenozoic volcanic rocks of the Tonopah, Divide, and Goldfield Mining Districts, Nevada",US Geological Survey,{'date-parts': [[2019]]}
907,doi:10.5066/P9SYHGUV,TRUE,https://doi.org/10.1130/GES02085.1,TRUE,"Recognition and significance of Upper Devonian fluvial, estuarine, and mixed siliciclastic-carbonate nearshore marine facies in the San Juan Mountains (southwestern Colorado, USA): Multiple incised valleys backfilled by lowstand and transgressive systems tracts",Geological Society of America,"{'date-parts': [[2019, 8, 9]]}"
908,doi:10.5066/P9ZNIHT7,TRUE,https://doi.org/10.1016/j.epsl.2018.06.009,FALSE,Pliocene erosional pulse and glacier-landscape feedbacks in the western Alaska Range,Elsevier BV,
909,doi:10.5066/F7MG7MJ9,TRUE,https://doi.org/10.3133/ofr20041065,FALSE,Herpetofaunal inventories of the National Parks of South Florida and the Caribbean: Volume I. Everglades National Park,US Geological Survey,{'date-parts': [[2004]]}
910,doi:10.5066/P9YBAKC2,TRUE,https://doi.org/10.1016/j.geoderma.2019.03.037,FALSE,Relative prediction intervals reveal larger uncertainty in 3D approaches to predictive digital soil mapping of soil properties with legacy data,Elsevier BV,
911,doi:10.5066/P99MQF8J,TRUE,https://doi.org/10.1007/s11829-018-9660-7,TRUE,Seasonal assembly of arthropod communities on milkweeds experiencing simulated herbivory,Springer Science and Business Media LLC,"{'date-parts': [[2018, 11, 28]]}"
912,doi:10.5066/F73F4NXH,TRUE,https://doi.org/10.3133/sir2018504,,,,
913,doi:10.5066/F7000069,TRUE,https://doi.org/10.3133/ofr20171045,FALSE,Oregon OCS seafloor mapping: Selected lease blocks relevant to renewable energy,US Geological Survey,{'date-parts': [[2017]]}
914,doi:10.5066/P9JZZE4W,TRUE,https://doi.org/10.1038/s41598-018-28468-w,TRUE,Modeling the distributions of tegu lizards in native and potential invasive ranges,Springer Science and Business Media LLC,"{'date-parts': [[2018, 7, 5]]}"
915,doi:10.5066/F7VH5M2S,TRUE,https://doi.org/10.3133/sir20175055,FALSE,"Geomorphic response of the North Fork Stillaguamish River to the State Route 530 landslide near Oso, Washington",US Geological Survey,{'date-parts': [[2017]]}
916,doi:10.5066/P9YP0U7D,TRUE,https://doi.org/10.1785/0120000060,FALSE,Seismic Hazard in Hawaii: High Rate of Large Earthquakes and Probabilistic Ground-Motion Maps,Seismological Society of America (SSA),
