has_refs,has_title,title,publisher,pub_year,dr_doi_cited,rel_pub_url,dr_doi
FALSE,TRUE,Ways to be different: foraging adaptations that facilitate higher intake rates in a northerly wintering shorebird compared with a low-latitude conspecific,The Company of Biologists,2015,,https://doi.org/10.1242/jeb.108894,doi:10.5066/P9PY1ULV
FALSE,TRUE,"Geologic map of the upper Arkansas River valley region, north-central Colorado",US Geological Survey,2017,,https://doi.org/10.3133/sim3382,doi:10.5066/F75B00XQ
FALSE,TRUE,"Groundwater-quality data associated with abandoned underground coal mine aquifers in West Virginia, 1973-2016: Compilation of existing data from multiple sources",US Geological Survey,2017,,https://doi.org/10.3133/ds1069,doi:10.5066/F7TM78C5
TRUE,TRUE,Development of perennial thaw zones in boreal hillslopes enhances potential mobilization of permafrost carbon,IOP Publishing,2019,FALSE,https://doi.org/10.1088/1748-9326/aaf0cc,doi:10.5066/P9HWCOBP
TRUE,TRUE,Misleading prioritizations from modelling range shifts under climate change,Wiley,2018,FALSE,https://doi.org/10.1111/geb.12726,doi:10.5066/F7NS0S4R
FALSE,TRUE,"Simulation of groundwater flow and pumping scenarios for 1900â€“2050 near Mount Pleasant, South Carolina",US Geological Survey,2017,,https://doi.org/10.3133/sir20175128,doi:10.5066/P9GZEE4E
TRUE,TRUE,Development of a Genotyping Protocol for Mojave Desert Tortoise Scat,Chelonian Conservation and Biology Journal,,FALSE,https://doi.org/10.2744/CCB-1394.1,doi:10.5066/P9SNWMJY
FALSE,TRUE,"Rating stability, and frequency and magnitude of shifts, for streamgages in Virginia through water year 2013",US Geological Survey,2018,,https://doi.org/10.3133/sir20175137,doi:10.5066/F72R3PXB
TRUE,TRUE,Occupancy Patterns in a Reintroduced Fisher Population during Reestablishment,Wiley,2019,FALSE,https://doi.org/10.1002/jwmg.21788,doi:10.5066/P9Q8SITV
FALSE,TRUE,"Modeled streamflow metrics on small, ungaged stream reaches in the Upper Colorado River Basin",US Geological Survey,2016,,https://doi.org/10.3133/ds974,doi:10.5066/F77S7KVM
TRUE,TRUE,"Deep magmatic structures of Hawaiian volcanoes, imaged by three-dimensional gravity models",Geological Society of America,,FALSE,https://doi.org/10.1130/0091-7613(2000)28<883:DMSOHV>2.0.CO;2,doi:10.5066/F7V1230Q
FALSE,TRUE,"Groundwater quality in the Yuba River and Bear River Watersheds, Sierra Nevada, California",US Geological Survey,2017,,https://doi.org/10.3133/ofr20171115,doi:10.5066/F73F4MS9
TRUE,TRUE,"Benefits of the destinations, not costs of the journeys, shape partial migration patterns",Wiley,2017,FALSE,https://doi.org/10.1111/1365-2656.12679,doi:10.5066/F7154F7P
FALSE,TRUE,Prairie Pothole Region Wetlands and Subsurface Drainage Systems: Key Factors for Determining Drainage Setback Distances,U.S. Fish and Wildlife Service,2018,,https://doi.org/10.3996/092017-JFWM-076,doi:10.5066/F72806H6
FALSE,TRUE,Pedestrian evacuation modeling to reduce vehicle use for distant tsunami evacuations in HawaiÊ»i,Elsevier BV,,,https://doi.org/10.1016/j.ijdrr.2018.03.009,doi:10.5066/F7862FNT
,,,,,,,
FALSE,TRUE,"The timing and origin of pre- and post-caldera volcanism associated with the Mesa Falls Tuff, Yellowstone Plateau volcanic field",Elsevier BV,,,https://doi.org/10.1016/j.jvolgeores.2017.12.002,doi:10.5066/P9MSBGDW
TRUE,TRUE,Validating a Landsat Time-Series of Fractional Component Cover Across Western U.S. Rangelands,MDPI AG,2019,TRUE,https://doi.org/10.3390/rs11243009,doi:10.5066/P90Q8BCP
FALSE,TRUE,"The U.S. Geological Survey Peak-Flow File Data Verification Project, 2008â€“16",US Geological Survey,2017,,https://doi.org/10.3133/sir20175119,doi:10.5066/F7GH9G3P
TRUE,TRUE,Increased sediment load during a large-scale dam removal changes nearshore subtidal communities,Public Library of Science (PLoS),2017,FALSE,https://doi.org/10.1371/journal.pone.0187742,doi:10.5066/F7JS9PDK
FALSE,TRUE,"Characterization of water quality in Bushy Park Reservoir, South Carolina, 2013â€“15",US Geological Survey,2018,,https://doi.org/10.3133/sir20185010,doi:10.5066/F7NG4NVX
TRUE,TRUE,"Characterization of Pallid Sturgeon (
            Scaphirhynchus albus
            ) Spawning Habitat in the Lower Missouri River",Wiley,2020,FALSE,https://doi.org/10.1111/jai.13994,doi:10.5066/F7639P23
TRUE,TRUE,Chronic Toxicity of 4-Nonylphenol to Two Unionid Mussels in Water-Only Exposures,Springer Science and Business Media LLC,2018,FALSE,https://doi.org/10.1007/s00128-018-2422-5,doi:10.5066/P9R5MQJO
TRUE,TRUE,Calcite precipitation in Lake Powell reduces alkalinity and total salt loading to the Lower Colorado River Basin,Wiley,2020,FALSE,https://doi.org/10.1002/lno.11399,doi:10.5066/P9A9P44R
TRUE,TRUE,Impact of Pore Fluid Chemistry on Fine-Grained Sediment Fabric and Compressibility,American Geophysical Union (AGU),2018,FALSE,https://doi.org/10.1029/2018JB015872,doi:10.5066/F77M076K
FALSE,TRUE,"Estimation of base flow on ungaged, periodically measured streams in small watersheds in western Pennsylvania",US Geological Survey,2019,,https://doi.org/10.3133/sir20185150,doi:10.5066/F7F18XX9
,,,,,,,
TRUE,TRUE,Flexible timing of annual movements across consistently used sites by Marbled Godwits breeding in Alaska,Oxford University Press (OUP),2019,FALSE,https://doi.org/10.1093/auk/uky007,doi:10.5066/F7XK8DTM
TRUE,TRUE,Realâ€Time Water Quality Monitoring at a Great Lakes National Park,Wiley,2018,FALSE,https://doi.org/10.2134/jeq2017.11.0462,doi:10.5066/F77P8XND
FALSE,TRUE,Evaluating coastal landscape response to sea-level rise in the northeastern United States: approach and methods,US Geological Survey,2015,,https://dx.doi.org/10.3133/ofr20141252,doi:10.5066/F73J3B0B
TRUE,TRUE,"Evaluating rehabilitation efforts following the Milford Flat Fire: successes, failures, and controlling factors",Wiley,,FALSE,https://doi.org/10.1890/ES14-00318.1,doi:10.5066/F76W984Z
TRUE,TRUE,"Forest Harvest Patterns on Private Lands in the Cascade Mountains, Washington, USA",MDPI AG,2017,FALSE,https://doi.org/10.3390/f8100383,doi:10.5066/F7X63KWW
,,,,,,,
FALSE,TRUE,"In Situ Benthic Nutrient Flux and Sediment Oxygen Demand in Barnegat Bay, New Jersey",Coastal Education and Research Foundation,,,https://doi.org/10.2112/SI78-005.1,doi:10.5066/F7KD1WC3
FALSE,TRUE,"Geologic map of the San Antonio Mountain area, northern New Mexico and southern Colorado",US Geological Survey,2018,,https://doi.org/10.3133/sim3417,doi:10.5066/F72N51M5
FALSE,TRUE,Land area change in coastal Louisiana (1932 to 2016),US Geological Survey,2017,,https://doi.org/10.3133/sim3381,doi:10.5066/F74B30JM
TRUE,TRUE,"Pulsed flows, tributary inputs and food-web structure in a highly regulated river",Wiley,2018,FALSE,https://doi.org/10.1111/1365-2664.13109,doi:10.5066/F7FX78CV
FALSE,TRUE,USGS Spectral Library Version 7,US Geological Survey,2017,,https://doi.org/10.3133/ds1035,doi:10.5066/F7RR1WDJ
FALSE,TRUE,Survival of Bristle-thighed Curlews equipped with externally mounted transmitters,International Wader Study Group,2019,,https://doi.org/10.18194/ws.00145,doi:10.5066/P93VHNK3
FALSE,TRUE,"California State Waters map seriesâ€”Offshore of Scott Creek, California",US Geological Survey,2015,,https://doi.org/10.3133/ofr20151191,doi:10.5066/F7CJ8BJW
FALSE,TRUE,Clarifying Atomic Weights: A 2016 Four-Figure Table of Standard and Conventional Atomic Weights,American Chemical Society (ACS),2017,,https://doi.org/10.1021/acs.jchemed.6b00510,doi:10.5066/F7668B9R
TRUE,TRUE,Competition amplifies drought stress in forests across broad climatic and compositional gradients,Wiley,2017,FALSE,https://doi.org/10.1002/ecs2.1849,doi:10.5066/F7125RW8
FALSE,TRUE,Hormones and Pharmaceuticals in Groundwater Used As a Source of Drinking Water Across the United States,American Chemical Society (ACS),2019,,https://doi.org/10.1021/acs.est.8b05592,doi:10.5066/P92D26LI
FALSE,TRUE,Porosity and pore size distribution in a sedimentary rock: Implications for the distribution of chlorinated solvents,Elsevier BV,,,https://doi.org/10.1016/j.jconhyd.2017.06.006,doi:10.5066/F70Z71GM
TRUE,TRUE,Energetic costs of aquatic locomotion in a subadult polar bear,Wiley,2018,FALSE,https://doi.org/10.1111/mms.12556,doi:10.5066/P98IQWT4
FALSE,TRUE,"Gas and isotope chemistry of thermal features in Yellowstone National Park, Wyoming",US Geological Survey,2011,,https://doi.org/10.3133/sir20115012,doi:10.5066/F7H13105
TRUE,TRUE,Are Hatchery-Reared Rainbow Trout and Brown Trout Effective Predators on Juvenile Native Fish?,Wiley,2018,FALSE,https://doi.org/10.1002/nafm.10216,doi:10.5066/P9RLNCAE
FALSE,TRUE,"A hybrid machine learning model to predict and visualize nitrate concentration throughout the Central Valley aquifer, California, USA",Elsevier BV,,,https://doi.org/10.1016/j.scitotenv.2017.05.192,doi:10.5066/F7V40SDN
,,,,,,,
FALSE,TRUE,High microscale variability in Raman thermal maturity estimates from shale organic matter,Elsevier BV,,,https://doi.org/10.1016/j.coal.2018.09.017,doi:10.5066/P9D5ASO0
FALSE,TRUE,"Bathymetry of Ashokan, Cannonsville, Neversink, Pepacton, Rondout, and Schoharie Reservoirs, New York, 2013â€“15",US Geological Survey,2018,,https://doi.org/10.3133/sir20175064,doi:10.5066/F71C1V1W
TRUE,TRUE,Repeated Detection of Carbapenemase-Producing Escherichia coli in Gulls Inhabiting Alaska,American Society for Microbiology,2019,FALSE,https://doi.org/10.1128/AAC.00758-19,doi:10.5066/P9391PBK
FALSE,TRUE,"Trends in mammalian predator control trapping events intended to protect ground-nesting, endangered birds at HaleakalÄ National Park, HawaiÊ»i: 2000â€“14",US Geological Survey,2019,,https://doi.org/10.3133/ofr20191122,doi:10.5066/P98RJ12I
TRUE,TRUE,Spatial genetic structure of bristle-thighed curlews (Numenius tahitiensis): breeding area differentiation not reflected on the non-breeding grounds,Springer Science and Business Media LLC,2014,FALSE,https://doi.org/10.1007/s10592-014-0654-4,doi:10.5066/F7WS8RB7
FALSE,TRUE,"Assessment of undiscovered copper resources of the world, 2015",US Geological Survey,2019,,https://doi.org/10.3133/sir20185160,doi:10.5066/F70K26Q4
TRUE,TRUE,Permissible Home Range Estimation (PHRE) in Restricted Habitats: A New Algorithm and an Evaluation for Sea Otters,Public Library of Science (PLoS),2016,FALSE,https://doi.org/10.1371/journal.pone.0150547,doi:10.5066/F76H4FH8
FALSE,TRUE,"Riparian Research and Management: Past, Present, Future: Volume 1","U.S. Department of Agriculture, Forest Service, Rocky Mountain Research Station",2018,,https://doi.org/10.2737/RMRS-GTR-377,doi:10.5066/F76W988R
TRUE,TRUE,Interisland genetic structure of two endangered Hawaiian waterbirds: The Hawaiian Coot and Hawaiian Gallinule,Oxford University Press (OUP),,FALSE,https://doi.org/10.1650/CONDOR-18-98.1,doi:10.5066/F74Q7SXC
FALSE,TRUE,Expanded Target-Chemical Analysis Reveals Extensive Mixed-Organic-Contaminant Exposure in U.S. Streams,American Chemical Society (ACS),2017,,https://doi.org/10.1021/acs.est.7b00012,doi:10.5066/F70863G5
TRUE,TRUE,UAS-SfM for Coastal Research: Geomorphic Feature Extraction and Land Cover Classification from High-Resolution Elevation and Optical Imagery,MDPI AG,2017,TRUE,https://doi.org/10.3390/rs9101020,doi:10.5066/F7KW5F04
FALSE,TRUE,Predicting sea-level rise vulnerability of terrestrial habitat and wildlife of the Northwestern Hawaiian Islands,US Geological Survey,2012,,https://doi.org/10.3133/ofr20121182,doi:10.5066/P9P5WHVH
,,,,,,,
FALSE,TRUE,Comparison of regression relations of bankfull discharge and channel geometry for the glaciated and nonglaciated settings of Pennsylvania and southern New York,US Geological Survey,2018,,https://doi.org/10.3133/sir20185066,doi:10.5066/P963SDEY
TRUE,TRUE,The role of a non-native tree in riparian vegetation expansion and channel narrowing along a dryland river,Wiley,2018,FALSE,https://doi.org/doi:10.1002/eco.1988,doi:10.5066/F7KH0MMK
FALSE,TRUE,Using integrated population models for insights into monitoring programs: An application using pink-footed geese,Elsevier BV,,,https://doi.org/10.1016/j.ecolmodel.2019.108869,doi:10.5066/P901K3RP
TRUE,TRUE,The Automated Reference Toolset: A Soil-Geomorphic Ecological Potential Matching Algorithm,Wiley,2016,FALSE,https://doi.org/10.2136/sssaj2016.05.0151,doi:10.5066/F7XS5SW0
FALSE,TRUE,"Characteristics of dissolved organic matter in the Upper Klamath River, Lost River, and Klamath Straits Drain, Oregon and California",US Geological Survey,2017,,https://doi.org/10.3133/ofr20171160,doi:10.5066/F71Z42V4
FALSE,TRUE,"Physical characteristics of the lower San Joaquin River, California, in relation to white sturgeon spawning habitat, 2011â€“14",US Geological Survey,2017,,https://doi.org/10.3133/sir20175069,doi:10.5066/F7W66HWW
FALSE,TRUE,"Sediment oxygen demand in eastern Kansas streams, 2014 and 2015",US Geological Survey,2016,,https://doi.org/10.3133/sir20165113,doi:10.5066/F7610XG8
FALSE,TRUE,"Characterization of peak streamflows and flood inundation of selected areas in Louisiana, Texas, Arkansas, and Mississippi from flood of March 2016",US Geological Survey,2016,,https://doi.org/10.3133/sir20165162,doi:10.5066/F7T43R6C
TRUE,TRUE,Classification of California streams using combined deductive and inductive approaches: Setting the foundation for analysis of hydrologic alteration,Wiley,2017,FALSE,https://doi.org/10.1002/eco.1802,doi:10.5066/F70R9MJ7
TRUE,TRUE,Contaminants of emerging concern in tributaries to the Laurentian Great Lakes: I. Patterns of occurrence,Public Library of Science (PLoS),2017,FALSE,https://doi.org/10.1371/journal.pone.0182868,doi:10.5066/F7DF6P9D
TRUE,TRUE,"Fraction of young water as an indicator of aquifer vulnerability along two regional flow paths in the Mississippi embayment aquifer system, southeastern USA",Springer Science and Business Media LLC,2017,TRUE,https://doi.org/10.1007/s10040-017-1566-4,doi:10.5066/F7R78CCC
FALSE,TRUE,"Methods used for the collection and analysis of chemical and biological data for the Tapwater Exposure Study, United States, 2016â€“17",US Geological Survey,2018,,https://doi.org/10.3133/ofr20181098,doi:10.5066/F7959GVJ
FALSE,TRUE,"The effects of forest cover on base flow of streams in the mountainous interior of Puerto Rico, 2010",US Geological Survey,2017,,https://doi.org/10.3133/sir20165142,doi:10.5066/F7N58JG5
FALSE,TRUE,Landscape-scale processes influence riparian plant composition along a regulated river,Elsevier BV,,,https://doi.org/10.1016/j.jaridenv.2017.10.001,doi:10.5066/F7V986X3
FALSE,TRUE,"Geologic Map of Lassen Volcanic National Park and Vicinity, California",US Geological Survey,2010,,https://doi.org/10.3133/sim2899,doi:10.5066/P9N23XJ6
FALSE,TRUE,"Geology, hydrology, water quality, and potential for interbasin invasive-species spread by way of the groundwater pathway near Lemont, Illinois",US Geological Survey,2016,,https://doi.org/10.3133/sir20165095,doi:10.5066/F7N877WG
FALSE,TRUE,"Water-level altitudes 2017 and water-level changes in the Chicot, Evangeline, and Jasper Aquifers and compaction 1973â€“2016 in the Chicot and Evangeline Aquifers, Houston-Galveston region, Texas",US Geological Survey,2017,,https://doi.org/10.3133/sir20175080,doi:10.5066/F7PC30KC
FALSE,TRUE,"Hydraulic modeling and flood-inundation mapping for the Huron River and Ore Lake Tributary, Livingston County, Michigan",US Geological Survey,2018,,https://doi.org/10.3133/sir20185048,doi:10.5066/F79G5M11
FALSE,TRUE,"Water quality and bed sediment quality in the Albemarle Sound, North Carolina, 2012â€“14",US Geological Survey,2017,,https://doi.org/10.3133/ofr20161171,doi:10.5066/F7057D2V
,,,,,,,
TRUE,TRUE,Operational Evapotranspiration Mapping Using Remote Sensing and Weather Datasets: A New Parameterization for the SSEB Approach,Wiley,2013,FALSE,https://doi.org/10.1111/jawr.12057,doi:10.5066/P9L2YMV
FALSE,TRUE,"Estimation of groundwater flow through Yucca Flat based on a multiple-well aquifer test at well <em>ER-6â€“1â€“2 main</em>, Nevada National Security Site, southern Nevada",US Geological Survey,2019,,https://doi.org/10.3133/sir20195038,doi:10.5066/P9U2WG04
TRUE,TRUE,"Spectrally based bathymetric mapping of a dynamic, sand-bedded channel: Niobrara River, Nebraska, USA",Wiley,2018,FALSE,https://doi.org/10.1002/rra.3270,doi:10.5066/F7B856NC
FALSE,TRUE,"Late-Season Movement and Habitat Use by Oregon Spotted Frog (Rana pretiosa) in Oregon, USA",American Society of Ichthyologists and Herpetologists (ASIH),,,https://doi.org/10.1643/CH-18-031,doi:10.5066/P9UE9KW6
TRUE,TRUE,Multistate models of bigheaded carps in the Illinois River reveal spatial dynamics of invasive species,Springer Science and Business Media LLC,2018,FALSE,https://doi.org/10.1007/s10530-018-1772-6,doi:10.5066/P9RYXNS4
